parcel,year,error
08220223024,2013,'Billing'
08220229014,2010,'Billing'
08220227007,2018,'Billing'
08220318002,2003,'Billing'
08220230038,2005,'Billing'
08220209002,2022,'Billing'
08220214013,2022,'Billing'
08220311020,2022,'Billing'
08220317017,2023,list index out of range
08220229031,2020,'Billing'
08220227008,2018,'Billing'
08220229030,2020,'Billing'
08220230021,2018,'Billing'
08220320005,2003,'Billing'
08220318001,2003,'Billing'
08220329002,1997,'Assessments'
08220223025,2013,'Billing'
08220229012,2010,'Billing'
08220230022,2018,'Billing'
08220318007,2006,'Billing'
08220230023,2018,'Billing'
08220318008,2006,'Billing'
08220320004,2003,'Billing'
08220214012,2022,'Billing'
08220334041,1994,'Assessments'
08220229004,2020,'Billing'
08220228043,2013,'Billing'
08220229005,2020,'Billing'
08220228044,2013,'Billing'
08220323021,2007,'Billing'
08220339008,2003,'Billing'
08220348024,1999,'Assessments'
08220330010,2011,'Billing'
08220214008,2022,'Billing'
08220325003,2013,'Billing'
08220210009,2022,'Billing'
08220339009,2003,'Billing'
08220339007,2003,'Billing'
08220334015,2006,'Billing'
08220334011,2006,'Billing'
08220334045,2006,'Billing'
08220339010,2003,'Billing'
08220330004,2012,'Billing'
08220330016,2012,'Billing'
08220332009,2008,'Billing'
08220333017,2022,'Billing'
08220228054,2022,'Billing'
08220333002,2022,'Billing'
08220330009,2011,'Billing'
08220343010,2003,'Billing'
08220325007,2016,'Billing'
08220333018,2022,'Billing'
08220325004,2013,'Billing'
08220330003,2012,'Billing'
08220337015,2022,'Billing'
08220343009,2003,'Billing'
08220333016,2022,'Billing'
08220343006,2005,'Billing'
08220339044,2022,'Billing'
08220333001,2022,'Billing'
08220337017,2022,'Billing'
08220339006,2003,'Billing'
08220333019,2022,'Billing'
08220333038,2022,'Billing'
08220333008,2022,'Billing'
08220345032,2022,'Billing'
08220343026,2022,'Billing'
08220343001,2005,'Billing'
08220333009,2022,'Billing'
08220400007,2005,'Billing'
08220410008,1999,'Assessments'
08220325008,2016,'Billing'
08220401062,2023,list index out of range
08220346001,2022,'Billing'
08220346006,2022,'Billing'
08220346007,2022,'Billing'
08220333040,2022,'Billing'
08220345001,2022,'Billing'
08220332010,2008,'Billing'
08220401063,2023,list index out of range
08220346008,2022,'Billing'
08220400014,2022,'Billing'
08220343019,2022,'Billing'
08220348067,2022,'Billing'
08220333014,2022,'Billing'
08220348014,2014,'Billing'
08220406015,2008,'Billing'
08220338026,2006,'Billing'
08220348030,2012,'Billing'
08220338022,2006,'Billing'
08220400005,2005,'Billing'
08220348087,2005,'Billing'
08220401017,2011,'Billing'
08220401018,2011,'Billing'
08220401026,2011,'Billing'
08220338021,2006,'Billing'
08220342026,2022,'Billing'
08220401058,2021,'Billing'
08220348023,2005,'Billing'
08220413051,2003,'Billing'
08220406016,2008,'Billing'
08220405011,2022,'Billing'
08220412001,2020,'Billing'
08220348015,2014,'Billing'
08220348031,2012,'Billing'
08220411006,2022,'Billing'
08220411027,2022,'Billing'
08220343011,2022,'Billing'
08220412022,2022,'Billing'
08220401021,2022,'Billing'
08220411007,2022,'Billing'
08220413041,2022,'Billing'
08220416028,2004,'Billing'
08220411047,2016,'Billing'
08220426030,2022,'Billing'
08220401032,2011,'Billing'
08220413054,2022,'Billing'
08220411028,2022,'Billing'
08220413055,2022,'Billing'
08220329007,2022,'Billing'
08220411031,2016,'Billing'
08220347031,2022,'Billing'
08220401031,2021,'Billing'
08220413050,2003,'Billing'
08220420036,2013,'Billing'
08220412002,2020,'Billing'
08220420031,2007,'Billing'
08220416029,2004,'Billing'
08220424009,2012,'Billing'
08220420030,2007,'Billing'
08220413013,2018,'Billing'
08220426017,2022,'Billing'
08220413012,2018,'Billing'
08220420037,2013,'Billing'
08230101009,2003,'Billing'
08220347027,2022,'Billing'
08220413014,2018,'Billing'
08230101072,2011,'Billing'
08220413021,2003,'Billing'
08220427010,2012,'Billing'
08220426016,2022,'Billing'
08220427009,2012,'Billing'
08220424010,2012,'Billing'
08220413020,2003,'Billing'
08220347028,2022,'Billing'
08230109012,2000,'Assessments'
08222346001,2022,'Billing'
08230104011,2003,'Billing'
08230104010,2003,'Billing'
08230108037,1998,'Assessments'
08230104012,2003,'Billing'
0822X101001,2012,'Assessments'
08230102035,2008,'Billing'
08230104013,2003,'Billing'
08230101008,2003,'Billing'
08230102008,2007,'Billing'
08230110027,1998,'Assessments'
08230110078,1998,'Assessments'
08230111017,1998,'Assessments'
08230102055,2022,'Billing'
08220426014,2022,'Billing'
08230101071,2011,'Billing'
08230104009,2003,'Billing'
08230101039,2012,'Billing'
08230101041,2012,'Billing'
08230106016,2004,'Billing'
08230101040,2012,'Billing'
08230102034,2008,'Billing'
08230101068,2009,'Billing'
08230105023,2008,'Billing'
08230105025,2008,'Billing'
08230102007,2007,'Billing'
08230105024,2008,'Billing'
08230102009,2007,'Billing'
08220426023,2022,'Billing'
08230101038,2012,'Billing'
08230108008,2021,'Billing'
08230106017,2004,'Billing'
08220426024,2022,'Billing'
08230106014,2004,'Billing'
08230108007,2021,'Billing'
08230109032,2003,'Billing'
08220426021,2022,'Billing'
08230108002,2005,'Billing'
08230109013,2003,'Billing'
08230104005,2016,'Billing'
08230108001,2005,'Billing'
08230107013,2015,'Billing'
08230105026,2008,'Billing'
08230104008,2016,'Billing'
08230104007,2016,'Billing'
08230301009,1998,'Assessments'
08230104006,2016,'Billing'
08230111009,2012,'Billing'
08230113019,2007,'Billing'
08230111007,2012,'Billing'
08230102047,2012,'Billing'
08230111008,2012,'Billing'
08230112030,2013,'Billing'
08230107012,2015,'Billing'
08230102014,2019,'Billing'
08230113003,2011,'Billing'
08230113034,2011,'Billing'
08230300054,2020,'Assessments'
08230112029,2013,'Billing'
08230102044,2012,'Billing'
08230102045,2012,'Billing'
08230113018,2007,'Billing'
08230107011,2015,'Billing'
08230102013,2019,'Billing'
08230305001,1998,'Assessments'
08230107039,2017,'Billing'
08230111006,2012,'Billing'
08230102046,2012,'Billing'
08230301041,2005,'Billing'
08230303187,2017,'Assessments'
08230112025,2019,'Billing'
08230102012,2019,'Billing'
08230112026,2019,'Billing'
08230312010,2000,'Assessments'
08230301021,2009,'Billing'
08230301040,2005,'Billing'
08230110076,2019,'Billing'
08230303050,2010,'Billing'
08230301012,2015,'Billing'
08230303117,2005,'Billing'
08230400020,1998,'Assessments'
08230400004,1998,'Assessments'
08240200010,2009,'Property Information'
08230300041,2019,'Billing'
08230300039,2019,'Billing'
08220417006,2022,'Billing'
08230110026,2019,'Billing'
08230300040,2019,'Billing'
08230107040,2017,'Billing'
08230401091,2001,'Assessments'
08230301011,2015,'Billing'
08230301018,2011,'Billing'
08230300008,2022,'Billing'
08230301017,2011,'Billing'
08230303155,2022,'Billing'
08230303156,2022,'Billing'
08230307030,2013,'Billing'
08230305002,1998,'Assessments'
08230303129,2007,'Billing'
08230200148,2020,'Billing'
08230301019,2018,'Billing'
08230303038,2010,'Billing'
08230300007,2022,'Billing'
08230300006,2022,'Billing'
08230303022,2005,'Billing'
08230301022,2009,'Billing'
08230300038,2019,'Billing'
08230200149,2020,'Billing'
08230303122,2007,'Billing'
08230302020,2017,'Billing'
08230303011,2015,'Billing'
08230417006,1998,'Assessments'
08230301020,2018,'Billing'
08230303012,2015,'Billing'
08250100002,1997,'Assessments'
08230303116,2005,'Billing'
08230301053,2015,'Billing'
08230302021,2017,'Billing'
08230300012,2020,'Billing'
08230310011,2011,'Billing'
08230300011,2020,'Billing'
08250303039,1995,'Assessments'
08240408014,2010,'Assessments'
08230311010,2011,'Billing'
08230303098,2008,'Billing'
08230310012,2011,'Billing'
08230303133,2020,'Billing'
08230307027,2007,'Billing'
08240408013,2010,'Assessments'
08230314024,2022,'Billing'
08250400011,2019,'Assessments'
08230311006,2011,'Billing'
08230307028,2007,'Billing'
08240408011,2010,'Assessments'
08230310013,2011,'Billing'
08230307031,2013,'Billing'
08230303132,2020,'Billing'
0824X409001,2010,'Assessments'
08230401036,2022,'Billing'
0824X400049,2006,'Assessments'
08240400050,2006,'Billing'
08230308025,2021,'Billing'
08240400049,2006,'Billing'
08240200012,2023,list index out of range
08240409020,2010,'Billing'
08230308026,2021,'Billing'
08230200022,2022,'Billing'
08250400010,2019,'Assessments'
08230308010,2018,'Billing'
08240409019,2010,'Billing'
08230307044,2019,'Billing'
08254600001,2019,'Billing'
08230600001,2022,'Billing'
08250400007,2019,'Assessments'
08230303099,2008,'Billing'
08230314017,2014,'Billing'
08230308011,2018,'Billing'
08250300006,2022,'Billing'
08240400054,2010,'Billing'
08230314016,2014,'Billing'
08260100010,2005,'Billing'
08230312014,2013,'Billing'
08250600003,2022,'Billing'
08260100011,2005,'Billing'
08250600001,2019,'Billing'
08250600007,2022,'Billing'
08250600006,2022,'Billing'
08230307029,2019,'Billing'
08230312015,2013,'Billing'
08250200013,2022,'Billing'
08250601001,2022,'Billing'
08240206059,2018,'Billing'
08250400004,2019,'Billing'
08260207002,1997,'Assessments'
08260110021,1997,'Assessments'
08260200008,2002,'Assessments'
08260110013,1997,'Assessments'
08260110041,1999,'Assessments'
08260109004,1998,'Assessments'
08260111006,2003,'Billing'
08260212002,2003,'Billing'
08260210005,2006,'Billing'
08260113019,2003,'Billing'
08260101041,2023,list index out of range
08260212048,2007,'Billing'
08260212029,2008,'Billing'
08260111005,2003,'Billing'
08260212004,2004,'Billing'
08260213007,2008,'Billing'
08260212036,2008,'Billing'
08260212070,2008,'Billing'
08260213049,2008,'Billing'
08260212072,2008,'Billing'
08260212034,2008,'Billing'
08260212005,2006,'Billing'
08260101027,2005,'Billing'
08260213013,2008,'Billing'
08260110025,2005,'Billing'
08260212033,2008,'Billing'
08260110027,2008,'Billing'
08260213047,2008,'Billing'
08260212031,2008,'Billing'
08260113020,2003,'Billing'
08260110026,2008,'Billing'
08260212003,2022,'Billing'
08260110028,2008,'Billing'
08260212008,2013,'Billing'
08260213017,2008,'Billing'
08260110024,2005,'Billing'
08260212038,2008,'Billing'
08260212080,2008,'Billing'
08260213028,2008,'Billing'
08260110012,2008,'Billing'
08260209074,2021,'Billing'
08260212046,2007,'Billing'
08260213054,2008,'Billing'
08260213009,2008,'Billing'
08260106003,2012,'Billing'
08260210003,2022,'Billing'
08260211001,2004,'Billing'
08260212040,2008,'Billing'
08260108014,2022,'Billing'
08260213015,2008,'Billing'
08260213043,2008,'Billing'
08260212073,2008,'Billing'
08260213020,2008,'Billing'
08260110023,2005,'Billing'
08260212042,2008,'Billing'
08260213024,2008,'Billing'
08260212006,2013,'Billing'
08260213052,2008,'Billing'
08260212077,2008,'Billing'
08260213022,2008,'Billing'
08260213045,2008,'Billing'
08260213026,2008,'Billing'
08260212075,2008,'Billing'
08260212044,2008,'Billing'
08260106002,2012,'Billing'
08260213041,2008,'Billing'
08260212095,2012,'Billing'
08260212068,2008,'Billing'
08260101028,2005,'Billing'
08260213011,2008,'Billing'
08260106001,2012,'Billing'
08260210002,2004,'Billing'
08260107016,2015,'Billing'
08260107008,2015,'Billing'
08260112022,2012,'Billing'
08260111042,2012,'Billing'
08260107004,2017,'Billing'
08260212079,2008,'Billing'
08260111074,2012,'Billing'
08260114018,2018,'Billing'
08260107003,2017,'Billing'
08260110011,2008,'Billing'
08260112021,2012,'Billing'
08260207007,2018,'Billing'
08260212094,2016,'Billing'
08260111078,2021,'Billing'
08260114019,2018,'Billing'
08260209066,2018,'Billing'
08260212114,2022,'Billing'
08260112020,2020,'Billing'
08260206015,2019,'Billing'
08260206014,2019,'Billing'
08260207008,2018,'Billing'
08260400027,2005,'Assessments'
08260112045,2020,'Billing'
08260401023,2003,'Billing'
08260200002,2006,'Billing'
08260111079,2021,'Billing'
08260212027,2022,'Billing'
08260209065,2018,'Billing'
08260400002,2022,'Billing'
0826200002,2006,'Property Information'
0826200002,2006,'Property Information'
0826200002,2006,'Property Information'
0826200002,2006,'Property Information'
0826200002,2006,'Property Information'
08260402001,2003,'Billing'
08260400004,2022,'Billing'
08260404002,1998,'Assessments'
08260402008,2003,'Billing'
08260403022,2001,'Assessments'
08270100009,1998,'Assessments'
08260403012,1997,'Assessments'
08270105018,1999,'Assessments'
08270115016,1995,'Assessments'
08270125007,1997,'Assessments'
08260403011,2003,'Billing'
08260402018,2003,'Billing'
08260402042,2023,list index out of range
08270126020,2003,'Assessments'
08260402041,2023,list index out of range
08270117019,2000,'Assessments'
08270134016,2003,'Assessments'
08260404007,2003,'Billing'
08270134004,1999,'Assessments'
08260405009,2003,'Billing'
08260405030,2017,'Billing'
08260600003,2016,'Billing'
08260600002,2022,'Billing'
08260600004,2022,'Billing'
08260405007,2003,'Billing'
08270105048,2009,'Billing'
08270117013,2006,'Billing'
08270100057,2005,'Billing'
08270105053,2009,'Billing'
08270201016,1995,'Assessments'
08270100058,2005,'Billing'
08270118009,2004,'Billing'
08270105033,2022,'Billing'
08270117012,2006,'Billing'
08260408002,2011,'Billing'
08270117011,2006,'Billing'
08270115006,2005,'Billing'
08260405016,2009,'Billing'
08270130006,2010,'Billing'
08270136018,2005,'Billing'
08270105044,2011,'Billing'
08270203002,1997,'Assessments'
08270115007,2005,'Billing'
08270127001,2022,'Billing'
08270117010,2006,'Billing'
08260405029,2017,'Billing'
08270130005,2010,'Billing'
08270113012,2008,'Billing'
08260403024,2017,'Billing'
08270119004,2012,'Billing'
08270105032,2022,'Billing'
08270138054,2022,'Billing'
08270137017,2004,'Billing'
08270114005,2013,'Billing'
08270105043,2011,'Billing'
08270133024,2012,'Billing'
08270114007,2013,'Billing'
08270138043,2022,'Billing'
08270137018,2004,'Billing'
08270138050,2007,'Billing'
08270133051,2022,'Billing'
08270133057,2023,list index out of range
08260405012,2017,'Billing'
08270138070,2007,'Billing'
08270134043,2007,'Billing'
08270133056,2023,list index out of range
08270119003,2012,'Billing'
08270118022,2009,'Billing'
08270136003,2022,'Billing'
08270133023,2012,'Billing'
08270118023,2009,'Billing'
08270136019,2005,'Billing'
08270114006,2013,'Billing'
08270137010,2022,'Billing'
08270108013,2022,'Billing'
08270115019,2010,'Billing'
08270133022,2012,'Billing'
08270108012,2022,'Billing'
08270118041,2016,'Billing'
08270113013,2008,'Billing'
08270143001,2018,'Billing'
08270115020,2022,'Billing'
08270139022,2016,'Billing'
08270143006,2019,'Billing'
08270143005,2018,'Billing'
08270133050,2022,'Billing'
08270202015,2022,'Billing'
08270139023,2016,'Billing'
08270140004,2014,'Billing'
08270139042,2017,'Billing'
08270143002,2018,'Billing'
08270115001,2010,'Billing'
08270138036,2017,'Billing'
08270138035,2017,'Billing'
08270143003,2018,'Billing'
08270100077,2022,'Billing'
08270202014,2022,'Billing'
08270202020,2022,'Billing'
08270202019,2022,'Billing'
08270202017,2022,'Billing'
08270143004,2018,'Billing'
08270202016,2022,'Billing'
08270202013,2022,'Billing'
08270115023,2022,'Billing'
08270202021,2022,'Billing'
08270204014,2023,list index out of range
08270202018,2022,'Billing'
08270117022,2011,'Billing'
08270140003,2014,'Billing'
08270138039,2018,'Billing'
08270139039,2018,'Billing'
08270138038,2018,'Billing'
08270139032,2022,'Billing'
08270206012,2022,'Billing'
08270119005,2022,'Billing'
08270139038,2018,'Billing'
08270206013,2022,'Billing'
08270206014,2022,'Billing'
08270206011,2022,'Billing'
08270207002,2022,'Billing'
08270207001,2022,'Billing'
08270109007,2022,'Billing'
08270118008,2004,'Billing'
08270133042,2022,'Billing'
08270216006,1999,'Assessments'
08270208008,2013,'Billing'
08270134038,2022,'Billing'
08270216005,1999,'Assessments'
08270133028,2019,'Billing'
08270134036,2022,'Billing'
08270211030,2022,'Billing'
08270208007,2013,'Billing'
08270225023,1998,'Assessments'
08270133027,2019,'Billing'
08270225024,2000,'Assessments'
08270134035,2022,'Billing'
08270111043,2022,'Billing'
08270119001,2022,'Billing'
08270211001,2017,'Billing'
08270134022,2022,'Billing'
08270311003,2003,'Assessments'
08270140009,2022,'Billing'
08270216004,2008,'Billing'
08270139001,2022,'Billing'
08270227006,2005,'Billing'
08270301013,2003,'Billing'
08270307009,1999,'Assessments'
08270216003,2008,'Billing'
08270227007,2005,'Billing'
08270215013,2018,'Billing'
08270301014,2003,'Billing'
08270214025,2020,'Billing'
08270215008,2020,'Billing'
08270311020,2022,'Billing'
08270321003,2003,'Billing'
08270321017,2003,'Billing'
08270215014,2018,'Billing'
08270321004,2003,'Billing'
08270320005,2003,'Billing'
08270215007,2020,'Billing'
08270321002,2003,'Billing'
08270320009,2003,'Billing'
08270318008,2022,'Billing'
08270320003,2003,'Billing'
08270214026,2020,'Billing'
08270205001,2022,'Billing'
08270321016,2003,'Billing'
08270320004,2003,'Billing'
08270321026,2023,list index out of range
08270321025,2023,list index out of range
08270321001,2003,'Billing'
08270225030,2022,'Billing'
08270321005,2003,'Billing'
08280105010,1994,'Assessments'
08280108003,1994,'Assessments'
08280108004,1994,'Assessments'
08280111059,2000,'Assessments'
08270316004,2022,'Billing'
08270211026,2022,'Billing'
08270211027,2022,'Billing'
08270225016,2018,'Billing'
08270225015,2018,'Billing'
08280102003,2005,'Billing'
08270211015,2022,'Billing'
08280106042,2008,'Assessments'
08280144026,1999,'Assessments'
08280144043,1999,'Assessments'
08280119041,2023,list index out of range
08280120024,2023,list index out of range
08280136016,2003,'Billing'
